  26.5000 -113.8660 2
  28.0000 -113.0000 2
  26.5000 -112.1340 2
  99.0000   99.0000 3
9999 9999 Great_Meteor_New_England <identity>GPlates-4aad6466-ccc7-452e-bb58-aaf9910edccf</identity>
   1  200.0 -999.0 UN   0   0   1     6
  28.0000  -32.0000 3
  29.0000  -32.0000 3
  27.5000  -31.1340 2
  27.5000  -32.8660 2
  29.0000  -32.0000 2
  27.5000  -31.1340 2
  99.0000   99.0000 3
9999 9999 Canary <identity>GPlates-4ae3183c-0149-40d0-a0d9-cb36e5cfb1aa</identity>
   1  200.0 -999.0 UN   0   0   1     6
  28.0000  -18.0000 3
  29.0000  -18.0000 3
  27.5000  -17.1340 2
  27.5000  -18.8660 2
  29.0000  -18.0000 2
  27.5000  -17.1340 2
  99.0000   99.0000 3
9999 9999 Bermuda <identity>GPlates-49f97e01-054b-40d4-8e9d-f373ca31e254</identity>
   1  200.0 -999.0 UN   0   0   1     6
  33.0000  -67.0000 3
  34.0000  -67.0000 3
  32.5000  -66.1340 2
  32.5000  -67.8660 2
  34.0000  -67.0000 2
  32.5000  -66.1340 2
  99.0000   99.0000 3
9999 9999 Madeira <identity>GPlates-8d95605d-f335-411e-b9e6-8ec42954192e</identity>
   1  200.0 -999.0 UN   0   0   1     6
  33.0000  -17.0000 3
  34.0000  -17.0000 3
  32.5000  -16.1340 2
  32.5000  -17.8660 2
  34.0000  -17.0000 2
  32.5000  -16.1340 2
  99.0000   99.0000 3
9999 9999 Raton <identity>GPlates-1c319c7c-c848-4da7-8dba-631139bfb157</identity>
   1  200.0 -999.0 UN   0   0   1     6
  37.0000 -104.0000 3
  38.0000 -104.0000 3
  36.5000 -103.1340 2
  36.5000 -104.8660 2
  38.0000 -104.0000 2
  36.5000 -103.1340 2
  99.0000   99.0000 3
9999 9999 Corner <identity>GPlates-54ff942b-2ff4-4afc-bf95-e2896a6cf666</identity>
   1  200.0 -999.0 UN   0   0   1     6
  37.0000  -52.0000 3
  38.0000  -52.0000 3
